date_key,currency_pair,open_price,high_price,low_price,close_price,volume,daily_return,volatility_20d
2023-11-08,USDJPY,140.36460190274516,140.66339910172655,140.02081630590848,140.47421652060515,2626528,0.0033058421211142885,0.003302272687066264
2023-11-09,USDJPY,139.96142293494776,140.1985305361221,139.84461613485612,139.96356389512323,2902392,-0.0036352053645875015,0.0034394986635957075
2023-11-10,USDJPY,139.8434399685004,140.4354287924803,139.71211336677274,139.70034905559092,3914611,-0.0018805954364633504,0.0034318692117475138
2023-11-13,USDJPY,140.11567761774225,140.42034462089978,139.56245889107004,140.05462217080324,3787976,0.0025359501075501445,0.0034624470107482855
2023-11-14,USDJPY,140.13174762251612,140.6787972243557,139.9621249369573,140.23469539105963,2345205,0.0012857356470306058,0.0034264143173015574
2023-11-15,USDJPY,139.8623114280338,140.07728873097935,139.49610108689618,139.87819559600106,2308014,-0.002542165432487531,0.0035030615988766805
2023-11-16,USDJPY,139.6834855007188,139.89003785273135,139.37793769941845,139.77114744778967,3247680,-0.0007652954612066276,0.0035153939169419177
2023-11-17,USDJPY,139.85338493795246,139.96895197939472,139.57971327482304,140.14985102562977,1468011,0.0027094545959964744,0.003029817590695918
2023-11-20,USDJPY,139.6707932800232,140.09662669271114,139.12087660717955,139.43615703826654,3394850,-0.005092363510487918,0.0032530775804570913
2023-11-21,USDJPY,139.72490792741868,140.00917109928056,139.61399622903093,139.96748981366397,4454794,0.003810581033523608,0.0033501692516135864
2023-11-22,USDJPY,139.73630088739463,140.26848001231446,139.30440604430683,139.7519542780231,4421281,-0.0015398971284532603,0.003246026104832052
2023-11-23,USDJPY,139.57340080049318,139.91000575383896,138.9917035833864,139.4385831932447,3821839,-0.0022423377647726728,0.0032567680151481277
2023-11-24,USDJPY,140.10938682282452,140.69348353678188,139.7293027310936,139.90983977896366,1746760,0.0033796713572873394,0.0033120647493758023
2023-11-27,USDJPY,140.267866578404,140.46062933625558,139.69945534738747,140.23949851978745,1298783,0.0023562227027391636,0.003356746397050645
2023-11-28,USDJPY,139.76158093173962,140.2958925157174,139.6354519920966,139.8998284485283,4376910,-0.002422071348260113,0.003375747193906565
2023-11-29,USDJPY,139.80819451043197,140.29649293682783,139.4987978508949,139.78906214237534,4602571,-0.0007917544101471163,0.0033447494661822856
2023-11-30,USDJPY,139.64274789423987,140.1282088165619,139.41266899875885,139.86942113377697,4951852,0.0005748589350988986,0.0033431213987709296
2023-12-01,USDJPY,139.85585622793892,140.37824784199736,139.39044574544855,139.6381798744312,2137613,-0.0016532652918082036,0.003303722864199109
2023-12-04,USDJPY,139.65772604333074,140.13823803880223,139.0670774980821,139.65591270115382,4879928,0.00012699124794224304,0.0028303145885914356
2023-12-05,USDJPY,139.62904193296401,140.04215209377972,139.4007769017419,139.44118291630204,4855288,-0.001537563148588439,0.002576308435494453
2023-12-06,USDJPY,139.75528875270913,139.92091119155032,139.3282014519721,139.80983353510288,3845575,0.002643771453245014,0.0025327641335495974
2023-12-07,USDJPY,139.97172755125166,140.08799064099728,139.7726787348718,140.10476065976624,4334215,0.0021094877034475434,0.0024511676649559724
2023-12-08,USDJPY,139.67165344948774,140.23207737339558,139.28898832220193,139.60853918043557,3115226,-0.003541788851384675,0.0025464409899066654
2023-12-11,USDJPY,139.58802814052748,139.99635329778786,139.25606189718332,139.19739606203342,3768061,-0.0029449711372653287,0.0025507080416661038
2023-12-12,USDJPY,139.46929181273725,139.96756045822534,138.8832891479215,139.49913403475674,2340683,0.0021676983999674437,0.002587001599575076
2023-12-13,USDJPY,139.30595950459383,139.6467206803501,138.90169586824558,139.37147028735384,4630400,-0.0009151579920996245,0.002536540402668512
2023-12-14,USDJPY,139.7473230646641,139.9059771591453,139.4725698786207,139.80796727790835,2800298,0.00313189628877808,0.002636792423116433
2023-12-15,USDJPY,139.84856849240433,140.0111613885056,139.69152059996037,140.03393582117764,3854119,0.001616278010966976,0.0025889266842966468
2023-12-18,USDJPY,139.53334750382058,139.97613014743507,139.35772408945311,139.3726894518732,3673705,-0.00472204373480456,0.002551936746964068
2023-12-19,USDJPY,139.76281299058425,140.07796593803397,139.55015452560863,139.86484540640183,3113213,0.003531222339643314,0.0025305434572360968
2023-12-20,USDJPY,140.29335203983743,140.4936144031876,140.06786870916727,140.47222816670913,4597170,0.0043426406295481446,0.002683498645804389
2023-12-21,USDJPY,140.5514683549752,140.89726562834593,140.02616032605465,140.28468021737424,4305610,-0.0013351247558507362,0.00264637611044673
2023-12-22,USDJPY,140.1716258634867,140.30373033202426,139.79101446934544,140.21957363737454,1453222,-0.0004641032784108434,0.0025491850438423445
2023-12-25,USDJPY,140.05056734527014,140.44155304622734,139.68887188958297,139.97494037061898,3088618,-0.001744644206294721,0.0025241142760138997
2023-12-26,USDJPY,140.3672951325668,140.60179183478434,140.2099106966322,140.35506673160154,1637790,0.002715674391259526,0.002535843444103626
2023-12-27,USDJPY,140.1903777661621,140.6891573164807,139.6603079194874,140.24252923869284,2333520,-0.0008018057027032732,0.0025360441310236966
2023-12-28,USDJPY,140.30133262319865,140.55651360266043,139.8399254715944,140.2282483385816,4524064,-0.00010183002395036667,0.0025348019630378666
2023-12-29,USDJPY,140.494991136556,140.8226012110969,140.361156955606,140.39363492468175,3599327,0.0011794099124793345,0.0025088538447791313
2024-01-01,USDJPY,140.26325851866147,140.36906878861552,139.80934097004658,140.26838138128468,4402233,-0.0008921597012874205,0.0025222853670293297
2024-01-02,USDJPY,140.248377179646,140.3846006235433,139.8766080709747,140.0852902888166,3728668,-0.0013052912614026635,0.0025142800257444116
2024-01-03,USDJPY,139.43806034462875,139.7343071228321,139.29719767175536,139.27518657529598,1206548,-0.005782932039833821,0.00278101976007103
2024-01-04,USDJPY,139.18196343429517,139.52193285165373,138.85281311353083,139.28386942673865,2511252,6.23431327300139e-05,0.0027292039679639745
2024-01-05,USDJPY,139.1188213964469,139.51883167050653,138.77647325288186,138.9465022911731,1450983,-0.0024221551063600133,0.002669834731873921
2024-01-08,USDJPY,138.8068756009557,139.05270689031033,138.62398833087406,138.90682247609206,2863062,-0.0002855762068618706,0.002592837842670389
2024-01-09,USDJPY,139.2149784269386,139.66246937000184,138.64212935343843,139.28436712086668,3565687,0.0027179704930591075,0.002620949277958239
2024-01-10,USDJPY,138.85744308244844,139.38750428104305,138.3324553967081,138.59857207312984,3593157,-0.004923704374818483,0.0028333413341629235
2024-01-11,USDJPY,138.74743196077418,139.23735745522086,138.31292079210962,138.64579726292382,3797909,0.0003407335955023516,0.002723347197741243
2024-01-12,USDJPY,138.7801171050957,138.8999265177699,138.4489693245954,138.95923351555282,4158961,0.0022606978272454725,0.002752287843995292
2024-01-15,USDJPY,139.14043542736223,139.48068890099114,138.83455265656997,138.9932605976913,3863717,0.0002448709688274153,0.0025571934094483872
2024-01-16,USDJPY,138.78146988956738,138.93393497877645,138.3559831559919,138.71180925022097,3580388,-0.002024928016366001,0.0024371333405791076
2024-01-17,USDJPY,139.07226082760613,139.29328333553738,138.69954489290268,139.14156996159392,2729004,0.0030982272792485777,0.0023225770492579876
2024-01-18,USDJPY,139.07481909286102,139.6681503894946,138.94368253992008,139.19232766925342,3949311,0.00036479182801740784,0.0023204786784348556
2024-01-19,USDJPY,138.82944193009902,139.0006897015498,138.47319060571385,138.79171109719235,2925618,-0.0028781512513607055,0.0023864796810784176
2024-01-22,USDJPY,138.94496779866483,139.29441187539052,138.44176599004842,138.8553412694611,2381173,0.0004584580142843464,0.0023772668507580923
2024-01-23,USDJPY,138.9947327225582,139.40381058971727,138.66511278375972,139.20808820181298,3725575,0.002540391526368202,0.002365474550022171
2024-01-24,USDJPY,138.8446785032685,139.29591098854056,138.71870021449138,139.10551345283815,4564776,-0.000736844750185206,0.002364949217458268
2024-01-25,USDJPY,138.862129024516,139.24195336625945,138.36898992482398,139.00895773213327,3467760,-0.0006941185745137357,0.0023646708541166773
2024-01-26,USDJPY,138.76580062530059,138.87068604901017,138.56511873423258,138.77859834668533,1217314,-0.001657154971925201,0.00234782077005365
2024-01-29,USDJPY,138.7941799616134,139.0574106157354,138.56486954416937,138.67294010336727,3635122,-0.0007613439289401169,0.0023470749235584426
2024-01-30,USDJPY,138.95971263024364,139.318568451936,138.7773594535275,138.83514596926017,2534090,0.0011697009219822085,0.002371342609490367
2024-01-31,USDJPY,139.35621683428,139.50015008385242,139.09110930184426,139.43459395006985,3251607,0.004317696190144993,0.002247097345045684
2024-02-01,USDJPY,139.04676295957327,139.32207642517787,138.56838720672894,139.10952269270658,4466032,-0.002331352988912405,0.002309814527318156
2024-02-02,USDJPY,139.58002130323734,139.69662285763303,139.2203283734854,139.79026109217932,1748692,0.004893542773318993,0.00248842338560856
2024-02-05,USDJPY,139.09199935335673,139.23128860193424,138.88955871628136,139.18956686723715,3382962,-0.004297110687461081,0.002691940883019961
2024-02-06,USDJPY,139.05405307959782,139.35251471769863,138.5151380405218,138.82859103433384,4466689,-0.002593411568322601,0.0026825841788216207
2024-02-07,USDJPY,139.20113238121897,139.3674902582405,138.6613414537432,139.35892452387742,4761214,0.0038200595827730943,0.0025758197719404083
2024-02-08,USDJPY,139.27138034815272,139.6551507722835,138.73609113562972,139.12167125405554,3076775,-0.0017024619745915626,0.0026133916849081463
2024-02-09,USDJPY,139.11570546819758,139.56043795276622,138.8963073625068,139.05810977740472,3525010,-0.0004568768911260568,0.002569498047595392
2024-02-12,USDJPY,139.06367490560825,139.5639682551628,138.73805523351777,139.101204936546,2614694,0.00030990755742510423,0.002569813835216072
2024-02-13,USDJPY,138.94042467194356,139.14049979406596,138.34792984387312,139.23977479541117,4642011,0.0009961801476010557,0.002530416332038577
2024-02-14,USDJPY,138.7930834827075,138.97682477383702,138.3070772445525,139.25957126610828,3631674,0.0001421754001411646,0.0024363744939685512
2024-02-15,USDJPY,139.00548400696275,139.15776792712995,138.89190029634997,139.09649246583317,1581904,-0.0011710419527537486,0.0024499373872789846
2024-02-16,USDJPY,139.09473787845403,139.51295300322585,138.96213558282378,139.06725838564597,1271365,-0.00021017122480193606,0.0023576832283153898
2024-02-19,USDJPY,138.92151047963884,139.3747483428823,138.58954479123267,139.0016863269109,4288210,-0.0004715132770736208,0.002359449037404819
2024-02-20,USDJPY,139.14641044849716,139.26220352091,138.59180034556638,139.27955876237823,4881143,0.0019990580172803973,0.002332390599715891
2024-02-21,USDJPY,139.22323532871633,139.79134145183818,138.85388442973996,139.17513518488275,1716773,-0.0007497408695387175,0.002332615018634687
2024-02-22,USDJPY,139.42645085842605,139.5524365002518,139.0775446044089,139.6957325618129,4146779,0.0037405918538435667,0.0024672897131107242
2024-02-23,USDJPY,139.58385806890695,139.95450623655748,139.43112121892864,139.61836868278567,2945537,-0.0005538027369088594,0.0024345355701147734
2024-02-26,USDJPY,139.37660931617643,139.8311395759019,138.94821926381428,139.45127077954012,3041381,-0.0011968189058647605,0.002446487948138729
2024-02-27,USDJPY,139.2365640561272,139.77204861800024,138.7255124758271,139.33645269393537,4746934,-0.0008233563234161245,0.0024490477190504184
2024-02-28,USDJPY,139.423387457408,139.88043092347422,139.13317745365424,139.48662544900017,1078116,0.0010777707639411105,0.002261106029384335
2024-02-29,USDJPY,139.5759800237664,140.0768440653013,139.08817409830374,139.70182109883683,1384370,0.0015427690586387044,0.0022144329706193402
2024-03-01,USDJPY,139.57075462527536,139.84047972154676,138.98851629832495,139.4781666472933,3022643,-0.0016009415609928856,0.0019529701833840784
2024-03-04,USDJPY,139.60008647110254,140.1074990279758,139.3982032415387,139.51634120801063,4374659,0.00027369560150480865,0.0016864458605193233
2024-03-05,USDJPY,139.91950269504966,140.059560118242,139.55783787945228,139.7544795601039,4452629,0.0017068850145534054,0.0015940824414453702
2024-03-06,USDJPY,139.7716098478407,140.31901817587095,139.5280408687984,139.83753503243372,1519385,0.0005942956003359701,0.001370233947728272
2024-03-07,USDJPY,139.9083841931332,140.28218038121008,139.41195698361628,140.02522466866003,4528880,0.0013421978310956817,0.001319160967035796
2024-03-08,USDJPY,139.8578360300247,140.36648491500597,139.46903934708413,139.9265019599475,2572138,-0.0007050351745275796,0.0013280352034402939
2024-03-11,USDJPY,139.80341572921793,140.12957487147708,139.3861245204428,140.05458959422006,4878563,0.0009153922414870674,0.001334865098081995
2024-03-12,USDJPY,140.07810994221472,140.499898789813,139.57915286240677,140.07727053939035,3017337,0.00016194360524712792,0.001326368597032295
2024-03-13,USDJPY,140.28446402946173,140.6476653599298,139.98647879313052,140.3847752778006,3323724,0.002195250787127234,0.0013913110759637345
2024-03-14,USDJPY,140.48784143846188,140.95363619933954,139.93029640425837,140.324086307041,3228531,-0.00043230450481190896,0.0013566885735766846
2024-03-15,USDJPY,140.81421114025048,140.95502613126578,140.4476967066274,140.75614618487933,2629753,0.003079014367447508,0.001468443194602497
2024-03-18,USDJPY,140.81946210065865,140.94963814265392,140.640484689241,140.92379276429352,1986399,0.0011910426930417106,0.0014512665311069485
2024-03-19,USDJPY,140.9899503434824,141.2135019604875,140.542000784398,141.11731566009388,1226256,0.001373245014232971,0.0014280699321455347
2024-03-20,USDJPY,140.91238365433404,141.09215599439062,140.4157529791149,140.86828861218441,1822376,-0.0017646810155409476,0.001497042741142897
2024-03-21,USDJPY,140.99342524245614,141.52931702575225,140.7350444039224,140.98268535467744,1885987,0.0008120830005109436,0.001305227645461954
2024-03-22,USDJPY,140.96088947886423,141.17049647254325,140.43229985036484,140.7332084168621,3659574,-0.0017695572841991414,0.001381010522758225
2024-03-25,USDJPY,140.9851384701124,141.57307109802196,140.4320668427295,140.9315840899914,1420539,0.0014095868015862045,0.0013450385305854833
2024-03-26,USDJPY,141.13392772647163,141.40237562235717,140.89547548278273,141.2674852009996,4655149,0.0023834338709605163,0.0013663156780059197
2024-03-27,USDJPY,140.92937255566326,141.1204315135076,140.33761181930566,141.01565330807924,3299986,-0.0017826599840865542,0.001469338382005738
2024-03-28,USDJPY,141.45246937458464,141.94731862815587,141.28211361056026,141.52756923279182,2529017,0.0036302063827919895,0.0016111434386010478
2024-03-29,USDJPY,141.2009650292097,141.63031891696014,140.99995719500845,141.20843108228684,4373307,-0.002254953944556548,0.0016649856903372397
2024-04-01,USDJPY,140.89741787601278,141.24651573423935,140.70530545639377,140.898477349807,1550242,-0.002195008684001465,0.0017794276138977428
2024-04-02,USDJPY,141.1869455943878,141.56462736985662,140.63995073938386,141.08789742346679,3807533,0.001344372751378442,0.0017682393740488735
2024-04-03,USDJPY,141.3848612678785,141.84446215701465,140.95771499171602,141.48968553090887,4497831,0.002847785775955902,0.0018462255947771613
2024-04-04,USDJPY,141.54089122214157,141.7551185928072,141.36483908053043,141.60403716379997,3848439,0.0008081976609251029,0.001838606239205779
2024-04-05,USDJPY,141.69797759945763,142.296144557486,141.37781589027347,141.77178042665656,2783802,0.0011845937885410773,0.0018184913565612167
2024-04-08,USDJPY,141.6949159062459,142.2823124873193,141.287266893711,141.61601067984577,4871515,-0.0010987359144535302,0.0018587446854216802
2024-04-09,USDJPY,141.47060231337443,141.8957651565479,141.32887027087975,141.14760087539375,2315712,-0.0033076048548702497,0.0020495823531812393
2024-04-10,USDJPY,141.48955345292288,141.68932467838744,140.9483452687192,141.65412635968593,1526249,0.003588622698159405,0.002136285400739788
2024-04-11,USDJPY,141.32026302504485,141.7603771462605,140.8184612573241,141.2484374066436,3633937,-0.0028639402428151106,0.002255169938401252
2024-04-12,USDJPY,141.56404295839928,141.70014216288888,141.21143957161095,141.4346265937928,3083631,0.001318168119716523,0.0021751836420397285
2024-04-15,USDJPY,141.52727861302375,141.64260486412667,140.94371530539416,141.63130044981085,3522919,0.0013905636883597694,0.0021802136119913025
2024-04-16,USDJPY,141.32090431382562,141.54974575808123,141.01202382418808,141.26210241783775,4926462,-0.002606754515425247,0.0022529749138298382
2024-04-17,USDJPY,141.24055785341238,141.57186933178204,140.64850269389413,141.39954831101937,3021835,0.000972984904153984,0.002219600899908416
2024-04-18,USDJPY,141.3437907169813,141.8779269696855,140.90983071757947,141.43634160941778,1799687,0.00026020803346193944,0.0022148930924369885
2024-04-19,USDJPY,141.20285957878028,141.66644411366343,140.7855239421533,141.30539497726033,3232791,-0.000925834411915627,0.0021839667861318825
2024-04-22,USDJPY,140.99730447988867,141.46865774048865,140.81432703224078,140.79241112320858,2883855,-0.00363032037194555,0.002323957108176745
2024-04-23,USDJPY,141.05822628276167,141.3709729499857,140.51726240360935,141.24001788056964,3857329,0.0031791966185545917,0.0023740279507061977
2024-04-24,USDJPY,141.11946792553883,141.3924354218123,140.80572308157852,141.15865550522392,4849091,-0.0005760575265185697,0.002341640666639592
2024-04-25,USDJPY,140.99273213169604,141.27825151318834,140.8116154288048,140.9373405608091,2068965,-0.0015678453696140737,0.0022084174376085547
2024-04-26,USDJPY,140.87497255529146,141.4687973371595,140.7686687953036,140.8964808253928,2224171,-0.00028991419345436586,0.0021555709147517226
2024-04-29,USDJPY,140.9329850396309,141.05303963533714,140.5531071978117,140.66654975469615,4531674,-0.0016319149303779534,0.0021304126538862767
2024-04-30,USDJPY,140.57096395425654,141.10447970231778,140.2072641431952,140.63226187597863,3420872,-0.0002437528948944223,0.0021039524466473043
2024-05-01,USDJPY,140.2190980106624,140.6084357149486,139.75942119947783,140.0646922844351,4141998,-0.004035842017844127,0.0021486485938173277
2024-05-02,USDJPY,140.0394869553493,140.3587946649441,139.4943579288404,139.83658641247277,3927503,-0.0016285751122709913,0.002139404951449993
2024-05-03,USDJPY,139.98612516742133,140.4487539976289,139.84642187509982,139.75777128948866,1737463,-0.0005636230474879156,0.0020968411324613478
2024-05-06,USDJPY,140.06385205882083,140.4071865295332,139.59810381365065,140.23075531506933,3088523,0.0033843128808983547,0.002284649480672217
2024-05-07,USDJPY,140.43269111305824,140.96940273209907,140.23898514100944,140.33830160400433,3100510,0.0007669236944018998,0.0022001760351819527
2024-05-08,USDJPY,140.64710601885872,141.19745695086436,140.11801749228013,140.8771651753462,1350679,0.003839746991255444,0.002224034197544996
2024-05-09,USDJPY,140.60712138636788,140.91798184980462,140.09758962943704,140.52675116691003,3598262,-0.002487372655462061,0.0022024308076265633
2024-05-10,USDJPY,140.6023673343922,140.84078123300972,140.23197045689943,140.34626364075325,2301133,-0.0012843641844563214,0.0021814496068778403
2024-05-13,USDJPY,140.35173499323275,140.74791015752945,139.8966135939211,140.18425632724046,3304748,-0.0011543400537364912,0.002146437629435635
2024-05-14,USDJPY,140.34710670923465,140.903288382043,140.08993165264278,140.5324784522357,2827352,0.002484031617518756,0.002186327312665493
2024-05-15,USDJPY,140.27494204950463,140.48027314400747,139.93935810003822,140.25155732281414,1630270,-0.0019989765534309534,0.00219931544247067
2024-05-16,USDJPY,140.35562168958916,140.7671049813709,139.8448032407339,140.27337859511556,3325281,0.0001555866666862471,0.0021977733129546822
2024-05-17,USDJPY,140.14881395370105,140.5645940637473,139.81918135511444,140.17281668757897,4937858,-0.000716899446949526,0.0021956901479101617
2024-05-20,USDJPY,140.27865058226135,140.745207093469,139.99975144959862,140.3539179926865,3426105,0.0012919859170066328,0.0020877643659920815
2024-05-21,USDJPY,140.661835310512,140.82761915307563,140.31472908688684,140.82944513289738,1617367,0.003388057469372985,0.0021057588082784595
2024-05-22,USDJPY,140.63464527339778,141.09255775573882,140.12052064717918,140.85192015788172,2104381,0.0001595903822750877,0.0021042287750778726
2024-05-23,USDJPY,140.73507320392252,141.28958946425536,140.4674691802371,140.68110790705416,3259573,-0.0012127080031006932,0.002092716301521399
2024-05-24,USDJPY,140.9076092018503,141.09745075628544,140.72072840528244,140.708702048938,4353577,0.00019614674844659064,0.0020930813767318294
2024-05-27,USDJPY,140.80730408387885,141.02607574634078,140.35129707371345,140.74528430971034,3016328,0.00025998577372732257,0.002061025756557027
2024-05-28,USDJPY,140.86332720433145,141.44902475135228,140.3503380979774,140.90236928031888,1861465,0.001116094023177805,0.002073909710814817
2024-05-29,USDJPY,140.8664753045269,141.05696378088163,140.71615656526512,140.7219114655953,1238483,-0.0012807294557592996,0.0018659512450364892
2024-05-30,USDJPY,140.8908943291641,141.4180868758489,140.67095727278613,140.74732169192984,3489703,0.00018057050298625477,0.0018139433062307865
2024-05-31,USDJPY,140.69764188320025,141.04378081142426,140.52665588831974,140.74921006543272,4189769,1.3416763318785385e-05,0.0018036047893113714
2024-06-03,USDJPY,140.70376942676498,140.92738496396657,140.4297987209739,140.6964715740294,2866962,-0.00037469831183278846,0.0016615849667322956
2024-06-04,USDJPY,140.82826899957632,141.36364395021258,140.50309351012362,140.83318854888807,1270146,0.0009717157319524272,0.0016661008289747385
2024-06-05,USDJPY,141.1910549015251,141.51370752902642,140.71664173304345,141.07728060132007,2380503,0.0017331997872593874,0.0014783980223226762
2024-06-06,USDJPY,141.4308726080464,141.78828128501124,141.00529881560556,141.39631250091554,1107524,0.002261398137500592,0.0014261274236816424
2024-06-07,USDJPY,141.9691682224243,142.24878490712416,141.55870393868508,141.83053325078404,3315458,0.003070948189442202,0.0015005282014488464
2024-06-10,USDJPY,141.77733133170227,142.17380675741973,141.50114385839746,141.91086109337098,1911289,0.0005663649479827892,0.0014474290049008678
2024-06-11,USDJPY,141.99541149088245,142.17717342717495,141.47468771434006,142.150698891091,1544026,0.0016900594913746847,0.0014036446059417919
2024-06-12,USDJPY,142.04124699231704,142.33678776064292,141.70560340861795,141.76431881298132,4942863,-0.002718101853341648,0.0014801382444851123
2024-06-13,USDJPY,142.58869772562144,143.1734038867891,141.99914525661387,142.44927109659258,1113776,0.004831626810938738,0.0017595580704303808
2024-06-14,USDJPY,142.38662315428266,142.61568987063322,141.96955208513478,142.16214376601914,1180494,-0.0020156461901356115,0.0018395237454858875
2024-06-17,USDJPY,142.17669269373746,142.60506102600812,142.01356032295521,142.07918910357643,3049186,-0.0005835214653153731,0.0018558365143779513
2024-06-18,USDJPY,142.02684453237646,142.28943956448882,141.58875575133874,142.0143288369079,3290123,-0.00045650786070605687,0.00174928448239761
2024-06-19,USDJPY,141.495870601299,141.9826071641423,141.23331859358316,141.27842381834424,4027048,-0.005181906815957982,0.0021524992987438985
2024-06-20,USDJPY,141.3644318458788,141.52986867623798,140.92126824753575,141.22615287391002,2879732,-0.000369985331245104,0.0021325054222221832
2024-06-21,USDJPY,141.1746486804904,141.75955920302968,141.0398281064092,141.0240550746782,2867307,-0.0014310224779137126,0.0021632975440250618
2024-06-24,USDJPY,141.21224712710944,141.53914189780124,141.02480640852144,141.2433372265193,1277785,0.0015549272904185063,0.00218713899573789
2024-06-25,USDJPY,141.29768612105374,141.51571135272698,140.76981749160086,141.3080877716092,2390254,0.00045843256298927493,0.0021772285124474064
2024-06-26,USDJPY,141.76672883085772,141.90347720452272,141.55313905234595,141.65846819785713,1268449,0.0024795496972136455,0.0022096542355275394
2024-06-27,USDJPY,142.00433479040422,142.189213742948,141.48581422778275,142.03085792122513,3850774,0.002628785473296702,0.0022677542362500723
2024-06-28,USDJPY,141.86010887648862,142.21999585076662,141.62047083226142,141.77810686380053,4426654,-0.0017795503112766342,0.002321004374707932
2024-07-01,USDJPY,141.63550520865152,141.90400679686718,141.21406425362215,141.5947569421026,2388977,-0.001293217449109152,0.002345407891309489
2024-07-02,USDJPY,141.75848500152816,142.27292668446947,141.31140971477325,142.00950281507295,1236371,0.002929104734717969,0.002413836387361163
2024-07-03,USDJPY,141.42842669977298,141.74387046160388,141.07209932320046,141.62949585754154,3699403,-0.002675926258443817,0.0024876824096658
2024-07-04,USDJPY,141.88629139123657,142.11064852753037,141.6336360528882,141.69135420569742,1646275,0.0004367617619573938,0.002441059977064171
2024-07-05,USDJPY,142.1811514214169,142.58972391471892,141.97482923323136,142.30561128409877,2724502,0.004335176848614397,0.002536358047622415
2024-07-08,USDJPY,142.06385750839073,142.51724611683346,141.94726283110953,142.18556699156446,1124591,-0.0008435668239017424,0.0025443509129367946
2024-07-09,USDJPY,141.635573876118,141.81909483006848,141.38360067549763,141.4633343828051,3689206,-0.0050795071823444005,0.002762581727692102
2024-07-10,USDJPY,141.97404196965937,142.1578515778035,141.54746057439374,142.0968586162226,3627951,0.004478363500913574,0.002888444904259258
2024-07-11,USDJPY,141.9454070083462,142.06374272181296,141.37625459912195,142.17609679610808,1639104,0.0005576349868472441,0.002671560487648387
2024-07-12,USDJPY,142.25486108633956,142.7230620938724,141.71925884520803,142.0864793654029,3598133,-0.000630326986917451,0.002636809366616992
2024-07-15,USDJPY,141.85625417164098,142.2881564354519,141.37322178337334,141.71862874848884,1773720,-0.0025889206246575425,0.002696683424108917
2024-07-16,USDJPY,141.70641041590252,142.04372585377743,141.21218674427587,141.85905963592904,1943681,0.0009909133942400672,0.0027066822390025315
2024-07-17,USDJPY,141.70772134083208,142.22980656531666,141.27522888909408,141.74844563745592,1266909,-0.0007797457473425196,0.0024326100856986487
2024-07-18,USDJPY,141.71946648927326,142.2223015657483,141.48932306049025,141.8021879305592,4297154,0.000379138500331333,0.0024296414849572048
2024-07-19,USDJPY,141.60695012140346,141.99962730360184,141.05335260605054,141.65803850386354,2334649,-0.0010165529093687509,0.002416673557681763
2024-07-22,USDJPY,141.76266260449034,142.29679824474698,141.32729644853742,141.82126699262957,2208468,0.0011522712758837983,0.0024066858564987035
2024-07-23,USDJPY,141.4957574971447,141.6986781021631,141.11553718165447,141.29678667789804,2160152,-0.0036981781777396527,0.0025585093925362527
2024-07-24,USDJPY,141.46016262588935,141.6161224355882,141.3046678912826,141.61726028188258,4568467,0.002268088408231783,0.002548135357645571
2024-07-25,USDJPY,141.49023653381732,141.72511133957582,141.16670876191412,141.6656750326815,4741104,0.0003418704097406522,0.0024736433512650316
2024-07-26,USDJPY,141.618846242332,141.74738967037666,141.28866710673105,141.5844376307218,1983667,-0.0005734444984005771,0.0024457492495319243
2024-07-29,USDJPY,141.79674996185423,142.16233472585475,141.2644681570929,141.79022841938215,4223253,0.001453484522056625,0.002450294514596749
2024-07-30,USDJPY,141.51558943889478,142.08389228504225,141.14226532880087,141.28592331351143,3110932,-0.003556698592649843,0.002481233404417677
2024-07-31,USDJPY,141.13206089621087,141.25173266654514,140.84186062172566,141.20919910961354,3365885,-0.0005430420957623916,0.002416583569351429
2024-08-01,USDJPY,141.4514801016855,141.6125350586905,140.86307993743017,141.5372887179426,3000892,0.0023234294252627574,0.002476600382553643
2024-08-02,USDJPY,141.5345586046804,141.86065811882213,141.37919830801724,141.5252299521305,1880096,-8.519850790789096e-05,0.002251535463112638
2024-08-05,USDJPY,141.34743697054125,141.9143744793052,141.03616275638527,141.51608997452183,4060595,-6.458196613956524e-05,0.0022478714804069653
2024-08-06,USDJPY,141.7352249644219,141.99330301691026,141.61421262683618,141.6851133797749,4590437,0.0011943758853392161,0.0019546596195487136
2024-08-07,USDJPY,141.7641436229951,142.1177610273393,141.29419156261164,141.84883451187915,3201340,0.0011555281158255326,0.0016835620894750474
2024-08-08,USDJPY,142.05896791901105,142.17975434853625,141.49992964291147,141.90601826820725,3714766,0.00040313166142591506,0.0016808055053221993
2024-08-09,USDJPY,142.0758475393636,142.25001913984462,141.83582887458834,142.07231471673245,3924537,0.0011718773492108703,0.0016987369750959683
2024-08-12,USDJPY,142.5910345205841,143.1843495820635,142.06186368218454,142.56488138189866,1590073,0.0034670137257093447,0.0017525342955388855
2024-08-13,USDJPY,143.02986973119488,143.6124290794129,142.78376061596393,143.06366591950103,2592173,0.0034986494062745344,0.0018890237659049999
2024-08-14,USDJPY,142.96762869407513,143.07009868454233,142.41224361325317,142.91219965475014,2627059,-0.0010587332833769114,0.0018993866868228942
2024-08-15,USDJPY,143.2105214318137,143.78642732452533,142.7335404800153,143.19080054246297,3081742,0.001949454898783065,0.0019302229011897985
2024-08-16,USDJPY,143.37186541921,143.79142538811774,142.86941203078928,143.49577249492623,2074477,0.0021298292300058197,0.0019292653331701962
